@relation vsrr-provisional-drug-overdose-death-counts

@attribute State {AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,US,UT,VA,VT,WA,WI,WV,WY,YC}
@attribute 'State Name' {AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,US,UT,VA,VT,WA,WI,WV,WY,YC}
@attribute Year numeric
@attribute Month {January,February,March,April,May,June,July,August,September,October,November,December}
@attribute Indicator {'Number of Deaths','Number of Drug Overdose Deaths','Cocaine (T40.5)','Heroin (T40.1)','Methadone (T40.3)','Natural & semi-synthetic opioids (T40.2)','Opioids (T40.0-T40.4,T40.6)','Percent with drugs specified','Psychostimulants with abuse potential (T43.6)','Synthetic opioids, excl. methadone (T40.4)'}
@attribute 'Data Value' numeric
@attribute 'Predicted Value' numeric
@attribute 'Percent Complete' numeric
@attribute 'Percent Pending Investigation' numeric
@attribute Footnote {'Underreported due to incomplete data','Jurisdiction-specific values not shown for 2018 due to incomplete cause of death reporting at the time of analysis'}

@data
WV,WV,2016,February,'Psychostimulants with abuse potential (T43.6)',70,73,100,0.128299,?
WV,WV,2016,March,'Psychostimulants with abuse potential (T43.6)',66,69,100,0.128417,?
WV,WV,2016,April,'Psychostimulants with abuse potential (T43.6)',66,69,100,0.119667,?
WV,WV,2016,May,'Psychostimulants with abuse potential (T43.6)',64,67,100,0.128931,?
WV,WV,2016,June,'Psychostimulants with abuse potential (T43.6)',71,73,100,0.096255,?
WV,WV,2016,July,'Psychostimulants with abuse potential (T43.6)',78,81,100,0.114521,?
WV,WV,2016,August,'Psychostimulants with abuse potential (T43.6)',82,85,100,0.110056,?
WV,WV,2016,September,'Psychostimulants with abuse potential (T43.6)',85,88,100,0.096132,?
WV,WV,2016,October,'Psychostimulants with abuse potential (T43.6)',87,90,100,0.100733,?
WV,WV,2016,November,'Psychostimulants with abuse potential (T43.6)',97,101,100,0.118635,?
WV,WV,2016,December,'Psychostimulants with abuse potential (T43.6)',115,120,100,0.159163,?
WV,WV,2017,January,'Psychostimulants with abuse potential (T43.6)',122,127,100,0.157843,'Underreported due to incomplete data'
WV,WV,2017,February,'Psychostimulants with abuse potential (T43.6)',128,133,100,0.152974,'Underreported due to incomplete data'
WV,WV,2017,March,'Psychostimulants with abuse potential (T43.6)',146,152,100,0.169863,'Underreported due to incomplete data'
WV,WV,2017,April,'Psychostimulants with abuse potential (T43.6)',164,171,100,0.173735,'Underreported due to incomplete data'
WV,WV,2017,May,'Psychostimulants with abuse potential (T43.6)',170,177,100,0.182889,'Underreported due to incomplete data'
WV,WV,2017,June,'Psychostimulants with abuse potential (T43.6)',175,183,100,0.201198,'Underreported due to incomplete data'
WV,WV,2017,July,'Psychostimulants with abuse potential (T43.6)',186,197,100,0.2065,'Underreported due to incomplete data'
WV,WV,2017,August,'Psychostimulants with abuse potential (T43.6)',199,212,100,0.219151,'Underreported due to incomplete data'
WV,WV,2017,September,'Psychostimulants with abuse potential (T43.6)',205,220,100,0.237828,'Underreported due to incomplete data'
WV,WV,2017,October,'Psychostimulants with abuse potential (T43.6)',217,231,100,0.246008,'Underreported due to incomplete data'
WV,WV,2017,November,'Psychostimulants with abuse potential (T43.6)',224,238,100,0.258859,'Underreported due to incomplete data'
WV,WV,2017,December,'Psychostimulants with abuse potential (T43.6)',240,251,100,0.230435,'Underreported due to incomplete data'
WV,WV,2018,January,'Psychostimulants with abuse potential (T43.6)',242,260,100,0.328256,'Underreported due to incomplete data'
WV,WV,2018,February,'Psychostimulants with abuse potential (T43.6)',244,272,100,0.507814,'Underreported due to incomplete data'
WV,WV,2018,March,'Psychostimulants with abuse potential (T43.6)',235,272,100,0.683371,'Underreported due to incomplete data'
WV,WV,2018,April,'Psychostimulants with abuse potential (T43.6)',222,273,100,0.955512,'Underreported due to incomplete data'
WV,WV,2015,January,'Synthetic opioids, excl. methadone (T40.4)',128,134,100,0.156451,?
WV,WV,2015,February,'Synthetic opioids, excl. methadone (T40.4)',139,145,100,0.165054,?
WV,WV,2015,March,'Synthetic opioids, excl. methadone (T40.4)',143,149,100,0.155379,?
WV,WV,2015,April,'Synthetic opioids, excl. methadone (T40.4)',165,172,100,0.167527,?
WV,WV,2015,May,'Synthetic opioids, excl. methadone (T40.4)',164,171,100,0.166659,?
WV,WV,2015,June,'Synthetic opioids, excl. methadone (T40.4)',167,176,100,0.212065,?
WV,WV,2015,July,'Synthetic opioids, excl. methadone (T40.4)',176,185,100,0.201884,?
WV,WV,2015,August,'Synthetic opioids, excl. methadone (T40.4)',177,186,100,0.201884,?
WV,WV,2015,September,'Synthetic opioids, excl. methadone (T40.4)',187,197,100,0.201848,?
WV,WV,2015,October,'Synthetic opioids, excl. methadone (T40.4)',206,216,100,0.178851,?
WV,WV,2015,November,'Synthetic opioids, excl. methadone (T40.4)',210,219,100,0.16179,?
WV,WV,2015,December,'Synthetic opioids, excl. methadone (T40.4)',224,233,100,0.13981,?
WV,WV,2016,January,'Synthetic opioids, excl. methadone (T40.4)',230,239,100,0.141275,?
WV,WV,2016,February,'Synthetic opioids, excl. methadone (T40.4)',252,261,100,0.128299,?
WV,WV,2016,March,'Synthetic opioids, excl. methadone (T40.4)',263,272,100,0.128417,?
WV,WV,2016,April,'Synthetic opioids, excl. methadone (T40.4)',258,267,100,0.119667,?
WV,WV,2016,May,'Synthetic opioids, excl. methadone (T40.4)',273,283,100,0.128931,?
WV,WV,2016,June,'Synthetic opioids, excl. methadone (T40.4)',292,300,100,0.096255,?
WV,WV,2016,July,'Synthetic opioids, excl. methadone (T40.4)',311,321,100,0.114521,?
WV,WV,2016,August,'Synthetic opioids, excl. methadone (T40.4)',325,335,100,0.110056,?
WV,WV,2016,September,'Synthetic opioids, excl. methadone (T40.4)',349,359,100,0.096132,?
WV,WV,2016,October,'Synthetic opioids, excl. methadone (T40.4)',363,374,100,0.100733,?
WV,WV,2016,November,'Synthetic opioids, excl. methadone (T40.4)',398,411,100,0.118635,?
WV,WV,2016,December,'Synthetic opioids, excl. methadone (T40.4)',432,450,100,0.159163,?
WV,WV,2017,January,'Synthetic opioids, excl. methadone (T40.4)',475,488,100,0.157843,'Underreported due to incomplete data'
WV,WV,2017,February,'Synthetic opioids, excl. methadone (T40.4)',498,513,100,0.152974,'Underreported due to incomplete data'
WV,WV,2017,March,'Synthetic opioids, excl. methadone (T40.4)',524,543,100,0.169863,'Underreported due to incomplete data'
WV,WV,2017,April,'Synthetic opioids, excl. methadone (T40.4)',565,588,100,0.173735,'Underreported due to incomplete data'
WV,WV,2017,May,'Synthetic opioids, excl. methadone (T40.4)',588,615,100,0.182889,'Underreported due to incomplete data'
WV,WV,2017,June,'Synthetic opioids, excl. methadone (T40.4)',612,648,100,0.201198,'Underreported due to incomplete data'
WV,WV,2017,July,'Synthetic opioids, excl. methadone (T40.4)',624,663,100,0.2065,'Underreported due to incomplete data'
WV,WV,2017,August,'Synthetic opioids, excl. methadone (T40.4)',640,679,100,0.219151,'Underreported due to incomplete data'
WV,WV,2017,September,'Synthetic opioids, excl. methadone (T40.4)',633,674,100,0.237828,'Underreported due to incomplete data'
WV,WV,2017,October,'Synthetic opioids, excl. methadone (T40.4)',646,686,100,0.246008,'Underreported due to incomplete data'
WV,WV,2017,November,'Synthetic opioids, excl. methadone (T40.4)',645,684,100,0.258859,'Underreported due to incomplete data'
WV,WV,2017,December,'Synthetic opioids, excl. methadone (T40.4)',650,679,100,0.230435,'Underreported due to incomplete data'
WV,WV,2018,January,'Synthetic opioids, excl. methadone (T40.4)',618,656,100,0.328256,'Underreported due to incomplete data'
WV,WV,2018,February,'Synthetic opioids, excl. methadone (T40.4)',585,647,100,0.507814,'Underreported due to incomplete data'
WV,WV,2018,March,'Synthetic opioids, excl. methadone (T40.4)',570,657,100,0.683371,'Underreported due to incomplete data'
WV,WV,2018,April,'Synthetic opioids, excl. methadone (T40.4)',530,652,100,0.955512,'Underreported due to incomplete data'
WY,WY,2015,January,'Number of Deaths',4365,?,100,0,?
WY,WY,2015,February,'Number of Deaths',4395,?,100,0,?
WY,WY,2015,March,'Number of Deaths',4456,?,100,0,?
WY,WY,2015,April,'Number of Deaths',4526,?,100,0,?
WY,WY,2015,May,'Number of Deaths',4507,?,100,0,?
WY,WY,2015,June,'Number of Deaths',4487,?,100,0.022287,?
WY,WY,2015,July,'Number of Deaths',4521,?,100,0.044238,?
WY,WY,2015,August,'Number of Deaths',4541,?,100,0.044043,?
WY,WY,2015,September,'Number of Deaths',4508,?,100,0.044366,?
WY,WY,2015,October,'Number of Deaths',4499,?,100,0.044454,?
WY,WY,2015,November,'Number of Deaths',4500,?,100,0.044444,?
WY,WY,2015,December,'Number of Deaths',4507,?,100,0.044375,?
WY,WY,2016,January,'Number of Deaths',4445,?,100,0.044994,?
WY,WY,2016,February,'Number of Deaths',4454,?,100,0.044903,?
WY,WY,2016,March,'Number of Deaths',4422,?,100,0.045228,?
WY,WY,2016,April,'Number of Deaths',4379,?,100,0.045673,?
WY,WY,2016,May,'Number of Deaths',4404,?,100,0.045413,?
WY,WY,2016,June,'Number of Deaths',4430,?,100,0.022573,?
WY,WY,2016,July,'Number of Deaths',4387,?,100,0,?
WY,WY,2016,August,'Number of Deaths',4395,?,100,0,?
WY,WY,2016,September,'Number of Deaths',4358,?,100,0,?
WY,WY,2016,October,'Number of Deaths',4365,?,100,0,?
WY,WY,2016,November,'Number of Deaths',4337,?,100,0,?
WY,WY,2016,December,'Number of Deaths',4347,?,100,0,?
WY,WY,2017,January,'Number of Deaths',4352,?,100,0,'Underreported due to incomplete data'
WY,WY,2017,February,'Number of Deaths',4339,?,100,0,'Underreported due to incomplete data'
WY,WY,2017,March,'Number of Deaths',4346,?,100,0,'Underreported due to incomplete data'
WY,WY,2017,April,'Number of Deaths',4380,?,100,0,'Underreported due to incomplete data'
WY,WY,2017,May,'Number of Deaths',4383,?,100,0,'Underreported due to incomplete data'
WY,WY,2017,June,'Number of Deaths',4323,?,100,0,'Underreported due to incomplete data'
WY,WY,2017,July,'Number of Deaths',4321,?,100,0.023143,'Underreported due to incomplete data'
WY,WY,2017,August,'Number of Deaths',4297,?,100,0.023272,'Underreported due to incomplete data'
WY,WY,2017,September,'Number of Deaths',4332,?,100,0.023084,'Underreported due to incomplete data'
WY,WY,2017,October,'Number of Deaths',4354,?,100,0.022967,'Underreported due to incomplete data'
WY,WY,2017,November,'Number of Deaths',4380,?,100,0.022831,'Underreported due to incomplete data'
WY,WY,2017,December,'Number of Deaths',4374,?,100,0.022862,'Underreported due to incomplete data'
WY,WY,2018,January,'Number of Deaths',4425,?,100,0.022599,'Underreported due to incomplete data'
WY,WY,2018,February,'Number of Deaths',4431,?,100,0.045137,'Underreported due to incomplete data'
WY,WY,2018,March,'Number of Deaths',4456,?,100,0.044883,'Underreported due to incomplete data'
WY,WY,2018,April,'Number of Deaths',4447,?,100,0.044974,'Underreported due to incomplete data'
WY,WY,2015,January,'Number of Drug Overdose Deaths',105,106,100,0,?
WY,WY,2015,February,'Number of Drug Overdose Deaths',104,105,100,0,?
WY,WY,2015,March,'Number of Drug Overdose Deaths',104,105,100,0,?
WY,WY,2015,April,'Number of Drug Overdose Deaths',112,113,100,0,?
WY,WY,2015,May,'Number of Drug Overdose Deaths',113,114,100,0,?
WY,WY,2015,June,'Number of Drug Overdose Deaths',104,105,100,0.022287,?
WY,WY,2015,July,'Number of Drug Overdose Deaths',105,107,100,0.044238,?
WY,WY,2015,August,'Number of Drug Overdose Deaths',102,104,100,0.044043,?
WY,WY,2015,September,'Number of Drug Overdose Deaths',100,102,100,0.044366,?
WY,WY,2015,October,'Number of Drug Overdose Deaths',95,97,100,0.044454,?
WY,WY,2015,November,'Number of Drug Overdose Deaths',93,95,100,0.044444,?
WY,WY,2015,December,'Number of Drug Overdose Deaths',92,94,100,0.044375,?
WY,WY,2016,January,'Number of Drug Overdose Deaths',94,96,100,0.044994,?
WY,WY,2016,February,'Number of Drug Overdose Deaths',90,92,100,0.044903,?
WY,WY,2016,March,'Number of Drug Overdose Deaths',98,100,100,0.045228,?
WY,WY,2016,April,'Number of Drug Overdose Deaths',93,95,100,0.045673,?
WY,WY,2016,May,'Number of Drug Overdose Deaths',94,96,100,0.045413,?
WY,WY,2016,June,'Number of Drug Overdose Deaths',101,102,100,0.022573,?
WY,WY,2016,July,'Number of Drug Overdose Deaths',99,100,100,0,?
WY,WY,2016,August,'Number of Drug Overdose Deaths',95,96,100,0,?
WY,WY,2016,September,'Number of Drug Overdose Deaths',93,94,100,0,?
WY,WY,2016,October,'Number of Drug Overdose Deaths',94,95,100,0,?
WY,WY,2016,November,'Number of Drug Overdose Deaths',94,95,100,0,?
WY,WY,2016,December,'Number of Drug Overdose Deaths',93,94,100,0,?
WY,WY,2017,January,'Number of Drug Overdose Deaths',91,91,100,0,'Underreported due to incomplete data'
WY,WY,2017,February,'Number of Drug Overdose Deaths',90,90,100,0,'Underreported due to incomplete data'
WY,WY,2017,March,'Number of Drug Overdose Deaths',82,82,100,0,'Underreported due to incomplete data'
WY,WY,2017,April,'Number of Drug Overdose Deaths',80,80,100,0,'Underreported due to incomplete data'
WY,WY,2017,May,'Number of Drug Overdose Deaths',73,73,100,0,'Underreported due to incomplete data'
WY,WY,2017,June,'Number of Drug Overdose Deaths',64,65,100,0,'Underreported due to incomplete data'
WY,WY,2017,July,'Number of Drug Overdose Deaths',62,63,100,0.023143,'Underreported due to incomplete data'
WY,WY,2017,August,'Number of Drug Overdose Deaths',64,65,100,0.023272,'Underreported due to incomplete data'
WY,WY,2017,September,'Number of Drug Overdose Deaths',62,63,100,0.023084,'Underreported due to incomplete data'
WY,WY,2017,October,'Number of Drug Overdose Deaths',66,67,100,0.022967,'Underreported due to incomplete data'
WY,WY,2017,November,'Number of Drug Overdose Deaths',71,72,100,0.022831,'Underreported due to incomplete data'
WY,WY,2017,December,'Number of Drug Overdose Deaths',66,67,100,0.022862,'Underreported due to incomplete data'
WY,WY,2018,January,'Number of Drug Overdose Deaths',63,63,100,0.022599,'Underreported due to incomplete data'
WY,WY,2018,February,'Number of Drug Overdose Deaths',64,65,100,0.045137,'Underreported due to incomplete data'
WY,WY,2018,March,'Number of Drug Overdose Deaths',65,66,100,0.044883,'Underreported due to incomplete data'
WY,WY,2018,April,'Number of Drug Overdose Deaths',66,67,100,0.044974,'Underreported due to incomplete data'
YC,YC,2015,January,'Cocaine (T40.5)',231,239,100,0.011212,?
YC,YC,2015,February,'Cocaine (T40.5)',234,243,100,0.018484,?
YC,YC,2015,March,'Cocaine (T40.5)',221,229,100,0.018468,?
YC,YC,2015,April,'Cocaine (T40.5)',221,229,100,0.020379,?
YC,YC,2015,May,'Cocaine (T40.5)',230,239,100,0.02221,?
YC,YC,2015,June,'Cocaine (T40.5)',244,253,100,0.033267,?
YC,YC,2015,July,'Cocaine (T40.5)',242,251,100,0.036839,?
YC,YC,2015,August,'Cocaine (T40.5)',261,271,100,0.036694,?
YC,YC,2015,September,'Cocaine (T40.5)',266,276,100,0.036732,?
YC,YC,2015,October,'Cocaine (T40.5)',272,282,100,0.040314,?
YC,YC,2015,November,'Cocaine (T40.5)',283,294,100,0.040501,?
YC,YC,2015,December,'Cocaine (T40.5)',290,301,100,0.038803,?
YC,YC,2016,January,'Cocaine (T40.5)',308,319,100,0.039162,?
YC,YC,2016,February,'Cocaine (T40.5)',316,328,100,0.031823,?
YC,YC,2016,March,'Cocaine (T40.5)',344,357,100,0.031748,?
YC,YC,2016,April,'Cocaine (T40.5)',352,365,100,0.029898,?
YC,YC,2016,May,'Cocaine (T40.5)',361,374,100,0.050471,?
YC,YC,2016,June,'Cocaine (T40.5)',370,384,100,0.041172,?
YC,YC,2016,July,'Cocaine (T40.5)',402,417,100,0.039251,?
YC,YC,2016,August,'Cocaine (T40.5)',411,426,100,0.037394,?
YC,YC,2016,September,'Cocaine (T40.5)',442,458,100,0.03736,?
YC,YC,2016,October,'Cocaine (T40.5)',465,482,100,0.037352,?
YC,YC,2016,November,'Cocaine (T40.5)',475,492,100,0.037118,?
YC,YC,2016,December,'Cocaine (T40.5)',507,525,100,0.040531,?
YC,YC,2017,January,'Cocaine (T40.5)',537,552,100,0.038486,'Underreported due to incomplete data'
YC,YC,2017,February,'Cocaine (T40.5)',542,559,100,0.038601,'Underreported due to incomplete data'
YC,YC,2017,March,'Cocaine (T40.5)',541,558,100,0.038785,'Underreported due to incomplete data'
YC,YC,2017,April,'Cocaine (T40.5)',561,582,100,0.038841,'Underreported due to incomplete data'
YC,YC,2017,May,'Cocaine (T40.5)',585,607,100,0.018452,'Underreported due to incomplete data'
YC,YC,2017,June,'Cocaine (T40.5)',602,626,100,0.016591,'Underreported due to incomplete data'
YC,YC,2017,July,'Cocaine (T40.5)',600,621,100,0.016605,'Underreported due to incomplete data'
YC,YC,2017,August,'Cocaine (T40.5)',601,620,100,0.018453,'Underreported due to incomplete data'
YC,YC,2017,September,'Cocaine (T40.5)',616,637,100,0.018406,'Underreported due to incomplete data'
YC,YC,2017,October,'Cocaine (T40.5)',621,644,100,0.018421,'Underreported due to incomplete data'
YC,YC,2017,November,'Cocaine (T40.5)',632,657,100,0.02028,'Underreported due to incomplete data'
YC,YC,2017,December,'Cocaine (T40.5)',632,655,100,0.01841,'Underreported due to incomplete data'
YC,YC,2018,January,'Cocaine (T40.5)',640,658,100,0.02923,'Underreported due to incomplete data'
YC,YC,2018,February,'Cocaine (T40.5)',646,667,100,0.063729,'Underreported due to incomplete data'
YC,YC,2018,March,'Cocaine (T40.5)',648,670,100,0.116376,'Underreported due to incomplete data'
YC,YC,2018,April,'Cocaine (T40.5)',652,680,100,0.177962,'Underreported due to incomplete data'
YC,YC,2015,January,'Heroin (T40.1)',299,300,100,0.011212,?
YC,YC,2015,February,'Heroin (T40.1)',302,304,100,0.018484,?
YC,YC,2015,March,'Heroin (T40.1)',292,294,100,0.018468,?
YC,YC,2015,April,'Heroin (T40.1)',310,312,100,0.020379,?
YC,YC,2015,May,'Heroin (T40.1)',306,308,100,0.02221,?
YC,YC,2015,June,'Heroin (T40.1)',307,309,100,0.033267,?
YC,YC,2015,July,'Heroin (T40.1)',322,325,100,0.036839,?
YC,YC,2015,August,'Heroin (T40.1)',344,347,100,0.036694,?
YC,YC,2015,September,'Heroin (T40.1)',360,363,100,0.036732,?
YC,YC,2015,October,'Heroin (T40.1)',375,378,100,0.040314,?
YC,YC,2015,November,'Heroin (T40.1)',402,405,100,0.040501,?
YC,YC,2015,December,'Heroin (T40.1)',408,411,100,0.038803,?
YC,YC,2016,January,'Heroin (T40.1)',421,424,100,0.039162,?
YC,YC,2016,February,'Heroin (T40.1)',436,439,100,0.031823,?
YC,YC,2016,March,'Heroin (T40.1)',458,461,100,0.031748,?
YC,YC,2016,April,'Heroin (T40.1)',470,473,100,0.029898,?
YC,YC,2016,May,'Heroin (T40.1)',482,487,100,0.050471,?
YC,YC,2016,June,'Heroin (T40.1)',501,505,100,0.041172,?
YC,YC,2016,July,'Heroin (T40.1)',517,521,100,0.039251,?
YC,YC,2016,August,'Heroin (T40.1)',534,538,100,0.037394,?
YC,YC,2016,September,'Heroin (T40.1)',540,544,100,0.03736,?
YC,YC,2016,October,'Heroin (T40.1)',546,550,100,0.037352,?
YC,YC,2016,November,'Heroin (T40.1)',547,551,100,0.037118,?
YC,YC,2016,December,'Heroin (T40.1)',574,579,100,0.040531,?
YC,YC,2017,January,'Heroin (T40.1)',597,597,100,0.038486,'Underreported due to incomplete data'
YC,YC,2017,February,'Heroin (T40.1)',594,597,100,0.038601,'Underreported due to incomplete data'
YC,YC,2017,March,'Heroin (T40.1)',584,585,100,0.038785,'Underreported due to incomplete data'
YC,YC,2017,April,'Heroin (T40.1)',586,586,100,0.038841,'Underreported due to incomplete data'
YC,YC,2017,May,'Heroin (T40.1)',602,599,100,0.018452,'Underreported due to incomplete data'
YC,YC,2017,June,'Heroin (T40.1)',620,618,100,0.016591,'Underreported due to incomplete data'
YC,YC,2017,July,'Heroin (T40.1)',616,621,100,0.016605,'Underreported due to incomplete data'
YC,YC,2017,August,'Heroin (T40.1)',617,623,100,0.018453,'Underreported due to incomplete data'
YC,YC,2017,September,'Heroin (T40.1)',634,641,100,0.018406,'Underreported due to incomplete data'
YC,YC,2017,October,'Heroin (T40.1)',644,650,100,0.018421,'Underreported due to incomplete data'
YC,YC,2017,November,'Heroin (T40.1)',647,652,100,0.02028,'Underreported due to incomplete data'
YC,YC,2017,December,'Heroin (T40.1)',644,645,100,0.01841,'Underreported due to incomplete data'
YC,YC,2018,January,'Heroin (T40.1)',645,644,100,0.02923,'Underreported due to incomplete data'
YC,YC,2018,February,'Heroin (T40.1)',651,657,100,0.063729,'Underreported due to incomplete data'
YC,YC,2018,March,'Heroin (T40.1)',672,683,100,0.116376,'Underreported due to incomplete data'
YC,YC,2018,April,'Heroin (T40.1)',689,706,100,0.177962,'Underreported due to incomplete data'
YC,YC,2015,January,'Methadone (T40.3)',112,113,100,0.011212,?
YC,YC,2015,February,'Methadone (T40.3)',116,117,100,0.018484,?
YC,YC,2015,March,'Methadone (T40.3)',106,107,100,0.018468,?
YC,YC,2015,April,'Methadone (T40.3)',114,115,100,0.020379,?
YC,YC,2015,May,'Methadone (T40.3)',119,120,100,0.02221,?
YC,YC,2015,June,'Methadone (T40.3)',124,125,100,0.033267,?
YC,YC,2015,July,'Methadone (T40.3)',129,130,100,0.036839,?
YC,YC,2015,August,'Methadone (T40.3)',130,131,100,0.036694,?
YC,YC,2015,September,'Methadone (T40.3)',136,137,100,0.036732,?
YC,YC,2015,October,'Methadone (T40.3)',131,133,100,0.040314,?
YC,YC,2015,November,'Methadone (T40.3)',132,134,100,0.040501,?
YC,YC,2015,December,'Methadone (T40.3)',126,127,100,0.038803,?
